side,price,size
sell,10634.62,0.52284041
sell,10635,1
sell,10636.22,0.145
sell,10637.19,0.02
sell,10638.89,0.007
sell,10639.61,0.025
sell,10640,1.954
sell,10640.23,0.145
sell,10641.98,0.00285898
sell,10642,0.04908474
sell,10642.02,0.025
sell,10642.15,1
sell,10642.2,0.02
sell,10643.18,0.05
sell,10644,0.00281897
sell,10644.24,0.145
sell,10644.4,0.018
sell,10644.63,0.00373024
sell,10645,0.0127
sell,10646.45,0.02888613
sell,10647,1
sell,10647.21,0.02
sell,10648,0.00619835
sell,10648.25,0.145
sell,10648.9,0.007
sell,10649,0.0135
sell,10649.62,0.128
sell,10649.99,0.01
sell,10650,4.57462218
sell,10651,0.14997932
sell,10651.87,0.36144711
sell,10652.03,0.025
sell,10652.22,0.02
sell,10652.26,0.145
sell,10653,0.03760521
sell,10653.9,1.14
sell,10654,0.03132501
sell,10654.64,0.002
sell,10655,0.01172957
sell,10655.3,0.00286201
sell,10656,0.8
sell,10656.27,0.145
sell,10656.35,0.07264094
sell,10657.23,0.02
sell,10658,0.11
sell,10658.91,0.0171
sell,10659.63,0.025
sell,10660,0.004
sell,10660.28,0.146
sell,10662.24,0.02
sell,10663.59,0.00144
sell,10664.29,0.145
sell,10664.54,0.03
sell,10664.65,0.002
sell,10665,0.0805
sell,10666,0.01
sell,10666.66,0.1
sell,10667,0.12941
sell,10667.25,0.02
sell,10668.16,0.0043
sell,10668.28,0.1
sell,10668.3,0.145
sell,10668.63,0.00286727
sell,10668.92,0.007
sell,10669,0.61317214
sell,10669.14,0.001
sell,10669.64,0.025
sell,10670,3.79228557
sell,10672,0.025
sell,10672.05,0.025
sell,10672.2,0.01
sell,10672.26,0.02
sell,10672.31,0.15
sell,10674,0.1795
sell,10674.04,0.2434031
sell,10674.66,0.002
sell,10675.84,0.03345
sell,10676,0.00530711
sell,10676.32,0.145
sell,10677,0.7
sell,10677.06,0.01
sell,10677.27,0.02
sell,10678.1,0.1031
sell,10678.93,0.007
sell,10679,0.0046
sell,10679.65,0.025
sell,10679.99,0.01
sell,10680,0.004
sell,10680.33,0.145
sell,10681.99,0.003857
sell,10682,0.001
sell,10682.06,0.025
sell,10682.28,0.02
sell,10682.93,0.1
sell,10683.55,0.00472689
sell,10684.42,0.04933246
sell,10684.67,0.002
sell,10686.34,0.145
sell,10687.29,0.02
sell,10688,0.005
sell,10688.64,0.02888837
sell,10688.88,8.01806676
sell,10688.94,0.007
sell,10688.99,0.02872058
sell,10689,0.0046
sell,10689.66,0.025
sell,10689.9,0.01
sell,10690,0.40295093
sell,10690.26,0.02
sell,10690.35,0.145
sell,10690.63,0.0014158
sell,10691.99,0.00527573
sell,10692,0.02617284
sell,10692.07,0.025
sell,10692.3,0.02141
sell,10692.54,0.0033
sell,10692.89,0.005
sell,10693.62,0.02
sell,10694,0.01
sell,10694.68,0.002
sell,10695,0.0328
sell,10695.36,0.0228578
sell,10696.36,0.145
sell,10697.31,0.02
sell,10698.95,0.007
sell,10699,1.401
sell,10699.67,0.025
sell,10699.99,0.03125
sell,10700,13.4009531
sell,10700.37,0.145
sell,10701,0.1
sell,10701.03,0.01
sell,10702.08,0.025
sell,10702.32,0.02
sell,10702.89,0.00700744
sell,10703,0.04111028
sell,10704.69,0.002
sell,10704.99,0.0407
sell,10705.38,0.145
sell,10706,0.017775
sell,10707.08,0.03
sell,10707.33,0.02
sell,10707.81,0.02
sell,10708.44,0.06
sell,10708.74,0.00292273
sell,10708.96,0.007
sell,10709.39,0.1201
sell,10709.68,0.035
sell,10710,0.00775317
sell,10710.1,0.00171
sell,10710.27,0.28
sell,10712.09,0.025
sell,10712.34,0.02
sell,10713,0.0468
sell,10714,0.00616016
sell,10714.4,0.11
sell,10714.7,0.002
sell,10716.17,0.0072
sell,10717.31,0.0148306
sell,10717.35,0.02
sell,10717.47,0.2
sell,10718.97,0.007
sell,10719,0.1
sell,10719.41,0.11
sell,10719.69,0.035
sell,10720,0.255
sell,10721.19,0.13818259
sell,10722,0.7592
sell,10722.15,0.00292129
sell,10722.22,0.013
sell,10722.36,0.12
sell,10723,0.063
sell,10724,0.0207
sell,10724.42,0.11
sell,10724.71,0.002
sell,10724.73,0.01387945
sell,10725,0.01
sell,10725.53,0.06415
sell,10727.37,0.02
sell,10728.98,0.007
sell,10729,0.00667
sell,10729.43,0.11
sell,10729.7,0.035
sell,10730,0.115718
sell,10731.19,0.0174523
sell,10732.38,0.02
sell,10734.44,0.11
sell,10734.72,0.002
sell,10735.57,0.00292426
sell,10736,0.10914754
sell,10736.06,0.003
sell,10737,0.015
sell,10737.39,0.02
sell,10738.99,0.02665984
sell,10739.45,0.11
sell,10739.71,0.035
sell,10740,0.002
sell,10740.09,0.00134
sell,10741.29,0.00652
sell,10742,0.0107
sell,10742.4,0.02
sell,10743.66,0.02665432
sell,10743.96,2.5
sell,10744,0.52028696
sell,10744.46,0.11
sell,10744.73,0.002
sell,10745,0.0029
sell,10745.64,0.05
sell,10747,2.4
sell,10747.41,0.02
sell,10748,2
sell,10748.99,0.2
sell,10749,0.0857575
sell,10749.01,0.00293659
sell,10749.4,0.017
sell,10749.47,0.11
sell,10749.72,0.035
sell,10749.99,0.01
sell,10750,9.36791951
sell,10751,0.1
sell,10751.91,0.00490211
sell,10752,0.01
sell,10752.42,0.02
sell,10754,0.008
sell,10754.48,0.11
sell,10754.74,0.002
sell,10755.78,0.25
sell,10756,0.01
sell,10757.43,0.02
sell,10758,0.01010244
sell,10759.01,0.007
sell,10759.49,0.11
sell,10759.73,0.035
sell,10760,0.04869674
sell,10761.67,0.15
sell,10762,0.006172
sell,10762.44,0.02
sell,10762.46,0.00293512
sell,10764,0.01
sell,10764.5,0.11
sell,10764.75,0.002
sell,10765,0.00711717
sell,10766.66,0.001
sell,10767,0.00218204
sell,10767.45,0.12
sell,10768,0.0743
sell,10768.51,0.2758
sell,10769,0.298
sell,10769.02,0.007
sell,10769.51,0.11
sell,10769.74,0.035
sell,10770,0.71
sell,10771,1
sell,10772.46,0.02
sell,10774.52,0.11
sell,10774.76,0.002
sell,10775,0.025
sell,10775.93,0.00292713
sell,10777,3.57398511
sell,10777.47,0.02
sell,10777.51,0.5938
sell,10777.67,1
sell,10777.77,1.6
sell,10778.9,0.031006
sell,10779.01,0.065
sell,10779.03,0.007
sell,10779.53,0.11
sell,10779.75,0.035
sell,10779.79,0.15
sell,10780,0.06739889
sell,10782.48,0.02
sell,10784.54,0.11
sell,10784.55,0.00468263
sell,10784.77,0.002
sell,10785,0.5
sell,10786,0.0525
sell,10787.28,0.003
sell,10787.49,0.02
sell,10788,1
sell,10789,0.87427346
sell,10789.04,0.007
sell,10789.25,0.04315
sell,10789.42,0.0029257
sell,10789.55,0.11
sell,10789.76,0.035
sell,10790.18,0.00695075
sell,10790.45,0.52318691
sell,10792.39,9.9
sell,10792.5,0.02
sell,10793,0.23346321
sell,10794.56,0.11
sell,10794.78,0.002
sell,10794.96,0.005
sell,10795,0.003
sell,10796,0.01
sell,10797,0.75
sell,10797.15,0.39065
sell,10797.19,0.02
sell,10797.51,0.02
sell,10798,0.5447
sell,10799,0.421
sell,10799.01,0.05137586
sell,10799.05,0.007
sell,10799.35,0.89231
sell,10799.57,0.11
sell,10799.77,0.035
sell,10799.99,0.03125
sell,10800,42.99671989
sell,10801,0.1
sell,10801.15,0.0819357
sell,10802,0.00610998
sell,10802.52,0.02
sell,10802.92,0.00292649
sell,10804.15,0.00254
sell,10804.58,0.11
sell,10804.79,0.002
sell,10805,0.06006768
sell,10806.45,0.31
sell,10806.59,0.0123
sell,10806.83,0.025
sell,10806.85,0.0034
sell,10806.97,0.0081
sell,10807,0.10248591
sell,10807.08,0.03
sell,10807.26,0.0015
sell,10807.47,0.0027
sell,10807.49,0.001
sell,10807.53,0.02
sell,10807.63,0.005
sell,10809.06,0.007
sell,10809.25,0.02312833
sell,10809.47,0.10828768
sell,10809.59,0.11
sell,10809.78,0.035
sell,10809.99,0.0407
sell,10810,0.105
sell,10810.26,0.01
sell,10812.12,1
sell,10812.54,0.02
sell,10814,0.18495872
sell,10814.07,0.4658
sell,10814.37,0.12637577
sell,10814.6,0.135
sell,10814.8,0.002
sell,10816.11,0.0407
sell,10816.44,0.00293551
sell,10817.55,0.02
sell,10817.82,0.0162986
sell,10819.07,0.007
sell,10819.61,0.135
sell,10819.79,0.035
sell,10820,0.002
sell,10822,0.02
sell,10822.56,0.02
sell,10824,0.02609756
sell,10824.62,0.135
sell,10824.81,0.002
sell,10825,1.2012
sell,10826.28,0.068108
sell,10827.03,0.23381831
sell,10827.57,0.02
sell,10829,0.201
sell,10829.08,0.007
sell,10829.63,0.135
sell,10829.8,0.035
sell,10829.98,0.00293402
sell,10830,0.0176786
sell,10831.93,0.001
sell,10832,0.05
sell,10832.58,0.02
sell,10832.88,0.001
sell,10833,0.16166939
sell,10834.32,0.5
sell,10834.64,0.135
sell,10834.82,0.002
sell,10837.59,0.02
sell,10837.68,0.0041
sell,10839.09,0.007
sell,10839.23,0.05
sell,10839.65,0.135
sell,10839.81,0.035
sell,10840,0.002
sell,10841.64,0.001
sell,10841.68,0.125
sell,10842,0.01014566
sell,10842.6,0.02
sell,10843.54,0.002937
sell,10844,1.2
sell,10844.66,0.125
sell,10844.83,0.002
sell,10844.9,0.1
sell,10844.94,0.0041
sell,10845,0.0531
sell,10846,0.00608519
sell,10847,1
sell,10847.61,0.0301
sell,10849,0.64250718
sell,10849.1,0.007
sell,10849.67,0.125
sell,10849.82,0.035
sell,10849.99,0.01
sell,10850,3.29014008
sell,10850.1,0.01
sell,10852,0.51
sell,10852.5,0.046994
sell,10852.55,0.01816
sell,10852.62,0.021
sell,10854.68,0.135
sell,10854.84,0.002
sell,10855,1
sell,10857.11,0.00293567
sell,10857.63,0.02
sell,10859.11,0.007
sell,10859.69,0.135
sell,10859.83,0.035
sell,10860,0.5066
sell,10861.56,0.00263
sell,10862.45,0.012589
sell,10862.5,0.06214039
sell,10862.64,0.02
sell,10864.7,0.135
sell,10864.85,0.002
sell,10864.9,0.00184079
sell,10866.63,0.05
sell,10867.65,0.04
sell,10868,0.00607287
sell,10868.9,0.005
sell,10869,0.01276108
sell,10869.12,0.007
sell,10869.71,0.135
sell,10869.84,0.035
sell,10870,3.1619102
sell,10870.69,0.00294756
sell,10871,0.1
sell,10872.66,0.02
sell,10873.41,0.02
sell,10874,0.008
sell,10874.72,0.135
sell,10874.86,0.002
sell,10875,0.38502502
sell,10876,0.5
sell,10877,0.2
sell,10877.67,0.02
sell,10879,0.01379205
sell,10879.13,0.007
sell,10879.73,0.135
sell,10879.85,0.035
sell,10879.99,0.00531173
sell,10880,0.03679329
sell,10881.58,0.00368
sell,10882.68,0.02
sell,10884.3,0.00294608
sell,10884.49,0.02
sell,10884.74,0.135
sell,10884.87,0.002
sell,10885.55,0.00463918
sell,10887,0.03626409
sell,10887.69,0.02
sell,10888,0.603
sell,10888.88,0.1
sell,10889,0.28253083
sell,10889.14,0.007
sell,10889.19,0.0063
sell,10889.38,0.01034
sell,10889.71,1.77198648
sell,10889.75,0.135
sell,10889.86,0.035
sell,10890,1.49196662
sell,10890.83,0.07888413
sell,10891,1.5
sell,10892.35,0.0344
sell,10892.7,0.02
sell,10892.8,0.00618
sell,10894.01,0.001
sell,10894.76,0.1
sell,10894.84,0.001
sell,10894.88,0.001
sell,10895,1.05
sell,10897.71,0.02
sell,10897.92,0.00293921
sell,10897.94,0.005
sell,10897.99,0.02
sell,10898,0.025
sell,10898.03,0.025
sell,10898.99,0.02
sell,10899,0.43743032
sell,10899.15,0.007
sell,10899.77,0.1
sell,10899.87,0.035
sell,10899.99,0.03125
sell,10900,15.42241158
sell,10901,0.1
sell,10901.77,0.45006802
sell,10902.72,0.02
sell,10902.93,0.02137027
sell,10904.78,0.1
sell,10904.89,0.001
sell,10905.87,0.025
sell,10906.88,0.86046605
sell,10907.08,0.03
sell,10907.73,0.02
sell,10908.04,0.035
sell,10909.16,0.007
sell,10909.6,0.01839
sell,10909.79,0.1
sell,10909.88,0.035
sell,10910.07,0.01
sell,10911,0.01
sell,10911.56,0.00294034
sell,10912,0.01184839
sell,10912.74,0.02
sell,10914,0.01149573
sell,10914.48,0.005
sell,10914.8,0.1
sell,10914.9,0.001
sell,10917.01,0.004
sell,10917.75,0.02
sell,10918,0.01
sell,10918.05,0.025
sell,10918.32,0.0178419
sell,10919,0.01125
sell,10919.17,0.007
sell,10919.81,0.1
sell,10919.85,0.001
sell,10919.89,0.035
sell,10920,1.285208
sell,10922.76,0.22
sell,10924.82,0.1
sell,10924.91,0.001
sell,10924.93,0.25505746
sell,10925,0.15178624
sell,10925.22,0.00294357
sell,10925.55,0.02223027
sell,10927,0.001
sell,10927.77,0.02
sell,10928,0.36281392
sell,10928.06,0.025
sell,10928.52,0.001
sell,10929.13,0.0015
sell,10929.18,0.007
sell,10929.83,0.1
sell,10929.9,0.035
sell,10930,0.034
sell,10931.25,0.03429714
sell,10931.66,0.03
sell,10932,0.22
sell,10932.66,0.02286725
sell,10932.78,0.02
sell,10933,0.001
sell,10934,0.00603622
sell,10934.4,0.00559701
sell,10934.84,0.1
sell,10934.92,0.001
sell,10935,0.01386
sell,10935.61,0.1035
sell,10936.6,0.09235
sell,10936.77,0.01
sell,10937,0.13196268
sell,10937.79,0.02
sell,10938.07,0.025
sell,10938.89,0.00294217
sell,10939,0.03
sell,10939.19,0.012
sell,10939.85,0.1
sell,10939.86,0.001
sell,10939.91,0.035
sell,10940,0.294
sell,10940.59,0.01
sell,10941.45,0.59066
sell,10942.8,0.02
sell,10943.73,0.0175
sell,10943.92,0.05
sell,10944,0.1414
sell,10944.86,0.1
sell,10944.93,0.001
sell,10945,0.3132
sell,10947,1
sell,10947.81,0.02
sell,10948.08,0.025
sell,10949,0.0735
sell,10949.05,0.005
sell,10949.2,0.007
sell,10949.4,0.018
sell,10949.87,0.1
sell,10949.92,0.035
sell,10949.99,0.01
sell,10950,6.37209303
sell,10951,0.2
sell,10952.58,0.00295225
sell,10952.82,0.52
sell,10954.52,0.03
sell,10954.8,0.00558659
sell,10954.88,0.1
sell,10954.94,0.001
sell,10955,0.18478914
sell,10955.55,0.01
sell,10956,0.0260241
sell,10957.83,0.02
sell,10958.09,0.025
sell,10959,1.35394792
sell,10959.21,0.007
sell,10959.87,0.001
sell,10959.89,0.1
sell,10959.93,0.035
sell,10960,0.0154
sell,10960.63,0.025
sell,10961.8,0.03903
sell,10961.9,0.01
sell,10962.2,2.437
sell,10962.84,0.02
sell,10963.85,0.01036089
sell,10964.9,0.1
sell,10964.95,0.001
sell,10965.45,0.06
sell,10965.9,0.05892
sell,10966.29,0.02144329
sell,10967.85,0.02
sell,10968.1,0.025
sell,10968.36,0.1
sell,10969,0.32155152
sell,10969.22,0.007
sell,10969.31,0.00125
sell,10969.91,0.1
sell,10969.92,0.005
sell,10969.94,0.035
sell,10970,0.58707393
sell,10971.2,0.5
sell,10971.23,0.004
sell,10972,0.01
sell,10972.5,0.01
sell,10972.86,0.02
sell,10973,0.57
sell,10974.09,0.0559
sell,10974.92,0.1
sell,10974.94,0.005
sell,10974.96,0.001
sell,10974.99,0.01
sell,10975,1.05403195
sell,10975.2,0.00657621
sell,10975.76,0.0178
sell,10977,0.0018
sell,10977.3,0.01
sell,10977.77,0.01
sell,10977.87,0.02
sell,10977.89,0.02982435
sell,10978,0.01601202
sell,10978.11,0.025
sell,10979.23,0.007
sell,10979.38,0.02898305
sell,10979.88,0.001
sell,10979.93,0.1
sell,10979.95,0.035
sell,10979.97,0.004
sell,10979.98,0.3
sell,10980,0.08037783
sell,10980.02,0.002964
sell,10982.88,0.02
sell,10983,0.00116676
sell,10983.79,0.1962925
sell,10984.46,0.005
sell,10984.94,0.1
sell,10984.97,0.001
sell,10985,0.018
sell,10985.52,0.00773452
sell,10986.63,0.02868057
sell,10987,0.05
sell,10987.65,0.339472
sell,10987.89,0.02
sell,10988,0.10550382
sell,10988.12,0.05
sell,10989,0.05
sell,10989.24,0.007
sell,10989.48,0.5
sell,10989.89,0.00556
sell,10989.95,0.1
sell,10989.96,0.035
sell,10989.99,0.025
sell,10990,4.03681295
sell,10990.42,0.03
sell,10992,0.02800331
sell,10992.9,0.02
sell,10993.76,0.0029718
sell,10994,0.028
sell,10994.96,0.1
sell,10995,2.78004809
sell,10995.6,0.00656586
sell,10996,0.1
sell,10996.04,0.0101
sell,10996.28,0.02082656
sell,10996.6,0.05
sell,10997,1
sell,10997.91,0.02
sell,10997.99,0.005
sell,10998,1.9159
sell,10998.13,0.01
sell,10998.22,0.28504601
sell,10998.98,0.2
sell,10998.99,0.05
sell,10999,3.76168431
sell,10999.01,0.0033
sell,10999.22,0.1
sell,10999.25,0.007
sell,10999.33,0.001
sell,10999.42,1
sell,10999.5,0.21422712
sell,10999.53,1.00000595
sell,10999.88,1
sell,10999.89,0.03128048
sell,10999.97,0.035
sell,10999.98,1.04
sell,10999.99,0.96053762
sell,11000,220.03518768
sell,11001,4.19764498
sell,11002,0.2
sell,11002.41,0.05
sell,11002.92,0.02
sell,11003.94,0.1
sell,11004.97,0.05
sell,11005.05,0.005
sell,11007.08,0.03
sell,11007.52,0.00297475
sell,11007.93,0.02
sell,11008.14,0.01
sell,11008.33,0.00282
sell,11008.95,0.1
sell,11009,0.05
sell,11009.22,0.0276
sell,11009.26,0.007
sell,11009.34,0.001
sell,11009.99,0.0407
sell,11010,0.1412
sell,11010.01,0.1
sell,11010.86,0.00267
sell,11011,0.037081
sell,11012,0.01
sell,11012.94,0.02
sell,11013.96,0.1
sell,11014,0.01
sell,11014.34,0.035
sell,11014.88,2
sell,11016,0.00555556
sell,11017.42,0.012
sell,11018,0.01
sell,11018.15,0.01
sell,11018.83,0.0194605
sell,11018.96,0.02
sell,11018.97,0.1
sell,11019.27,0.007
sell,11019.35,0.001
sell,11020,0.002
sell,11020.6,1
sell,11021,3.59776249
sell,11021.3,0.00309558
sell,11022,0.00598802
sell,11023.97,0.02
sell,11023.98,0.1
sell,11024,0.01
sell,11024.35,0.04
sell,11025,0.75
sell,11025.01,0.00910251
sell,11028,0.01
sell,11028.16,0.01
sell,11028.98,0.02
sell,11028.99,0.1
sell,11029,0.003335
sell,11029.28,0.007
sell,11029.36,0.001
sell,11030,9.1345182
sell,11032,0.01
sell,11033.3,0.011
sell,11033.99,0.02
sell,11034,0.1
sell,11034.2,0.05
sell,11034.36,0.04
sell,11034.62,0.018185
sell,11035.09,0.00309403
sell,11036.4,0.00554529
sell,11038.17,0.01
sell,11038.69,0.008685
sell,11039,0.02
sell,11039.01,0.1
sell,11039.29,0.007
sell,11039.37,0.001
sell,11039.67,0.363
sell,11040,0.9088
sell,11040.5,0.005
sell,11041.48,0.04848748
sell,11041.79,0.02264125
sell,11043.57,0.0092003
sell,11043.99,0.00121666
sell,11044,0.2059761
sell,11044.01,0.02
sell,11044.02,0.1
sell,11044.37,0.04
sell,11045,0.0035
sell,11046,0.00595209
sell,11047,1
sell,11047.2,0.011
sell,11047.83,0.002878
sell,11048.89,0.00308891
sell,11049,0.13471592
sell,11049.02,0.02
sell,11049.03,0.1
sell,11049.3,0.007
sell,11049.38,0.001
sell,11049.99,0.02
sell,11050,1.01527678
sell,11051,0.1
sell,11053.82,0.0271
sell,11054,0.04781617
sell,11054.03,0.02
sell,11054.04,0.1
sell,11054.38,0.04
sell,11056.8,0.00553506
sell,11057,0.011
sell,11058,0.018
sell,11058.79,0.0337
sell,11059.04,0.02
sell,11059.05,0.1
sell,11059.31,0.007
sell,11059.39,0.001
sell,11060,0.002
sell,11062.24,0.836415
sell,11062.72,0.00308736
sell,11063,0.01671317
sell,11063.2,0.1
sell,11063.87,0.0073
sell,11064.05,0.02
sell,11064.06,0.1
sell,11064.39,0.04
sell,11065,0.32603831
sell,11066,0.00596421
sell,11069,0.01
sell,11069.06,0.02
sell,11069.07,0.1
sell,11069.32,0.007
sell,11069.4,0.001
sell,11070,1.29819833
sell,11074,0.001
sell,11074.07,0.02
sell,11074.08,0.1
sell,11074.4,0.04
sell,11075,0.76930209
sell,11076.57,0.00308582
sell,11077.06,0.06
sell,11077.1,0.0025
sell,11077.2,0.00552486
sell,11079.08,0.02
sell,11079.09,0.1
sell,11079.33,0.007
sell,11079.41,0.001
sell,11080,0.839
sell,11080.18,0.0063
sell,11082.23,0.1
sell,11084.09,0.02
sell,11084.1,0.15
sell,11084.24,0.005
sell,11084.41,0.04
sell,11085,0.0059152
sell,11085.5,0.02997258
sell,11088,0.03595238
sell,11089.1,0.02
sell,11089.11,0.1
sell,11089.34,0.007
sell,11089.42,0.001
sell,11089.99,0.0344
sell,11090.43,0.01318427
sell,11091,0.62
sell,11092.45,0.095
sell,11093.54,0.002552
sell,11094.11,0.02
sell,11094.12,0.1
sell,11094.42,0.04
sell,11094.52,0.0407
sell,11095,0.1036
sell,11095.47,0.02
sell,11095.95,0.005
sell,11097,0.12469437
sell,11097.46,0.095
sell,11097.6,0.00551471
sell,11098,0.27415
sell,11099,0.8709
sell,11099.12,0.02
sell,11099.13,0.1
sell,11099.35,0.007
sell,11099.43,0.001
sell,11099.95,0.0114
sell,11099.99,0.01
sell,11100,41.77135281
sell,11101,0.1
sell,11101.51,0.03
sell,11101.96,0.0021914
sell,11102.11,0.0318
sell,11102.47,0.095
sell,11103,0.0011
sell,11103.5,0.05753
sell,11104.12,0.01277888
sell,11104.13,0.02
sell,11104.14,0.1
sell,11104.31,0.0030963
sell,11104.43,0.04
sell,11105.99,0.3255
sell,11106.87,0.075
sell,11107.08,0.03
sell,11107.48,0.095
sell,11108.83,0.01892832
sell,11109.14,0.02
sell,11109.15,0.1
sell,11109.36,0.007
sell,11109.44,0.001
sell,11110,0.00794059
sell,11111,2.30071679
sell,11111.1,0.089
sell,11111.11,3.56605932
sell,11112,0.01
sell,11112.02,0.01
sell,11112.49,0.095
sell,11114,0.018
sell,11114.15,0.02
sell,11114.16,0.1
sell,11114.44,0.04
sell,11115,0.02
sell,11115.02,0.1
sell,11115.98,0.00467553
sell,11117.5,0.095
sell,11118,0.00550459
sell,11118.21,0.00309475
sell,11118.62,0.0243
sell,11119.16,0.02
sell,11119.17,0.1
sell,11119.3,0.00169719
sell,11119.34,0.0211543
sell,11119.37,0.007
sell,11119.45,0.001
sell,11120,0.124
sell,11121.99,0.19176253
sell,11122.51,0.095
sell,11123.39,0.014911
sell,11123.51,0.02247491
sell,11124,0.0051
sell,11124.17,0.02
sell,11124.18,0.1
sell,11124.45,0.04
sell,11124.9,0.025
sell,11125,0.0216
sell,11125.55,0.25
sell,11127.36,0.1
sell,11127.44,0.0104
sell,11127.52,0.095
sell,11129.18,0.02
sell,11129.19,0.1
sell,11129.38,0.007
sell,11129.46,0.001
sell,11130,0.11130892
sell,11132,0.00592885
sell,11132.13,0.00311412
sell,11132.53,0.095
sell,11133,0.05218136
sell,11134.19,0.02
sell,11134.2,0.2
sell,11134.46,0.04
sell,11134.93,0.00135957
sell,11135,0.0078
sell,11137.54,0.095
sell,11138.4,0.00549451
sell,11139.2,0.02
sell,11139.21,0.1
sell,11139.39,0.007
sell,11139.47,0.001
sell,11140,1.65979922
sell,11140.19,0.015
sell,11142.5,0.0015
sell,11142.55,0.095
sell,11143.57,0.001
sell,11143.59,0.0015
sell,11143.85,0.0036
sell,11144,0.2
sell,11144.21,0.02
sell,11144.22,0.1
sell,11144.26,0.0034
sell,11144.47,0.0443
sell,11144.48,0.001
sell,11145,0.9265
sell,11146.06,0.00311723
sell,11147,1
sell,11147.56,0.095
sell,11148,0.005377
sell,11149,0.58330432
sell,11149.22,0.02
sell,11149.23,0.1
sell,11149.4,0.007
sell,11149.48,0.001
sell,11149.97,0.004
sell,11149.99,0.01
sell,11150,1.37626979
sell,11150.64,0.125
sell,11150.72,0.02134
sell,11151,0.1
sell,11151.13,0.0037
sell,11152.57,0.095
sell,11153,0.1419782
sell,11154,0.01841716
sell,11154.23,0.02
sell,11154.24,0.1
sell,11154.48,0.04
sell,11154.95,4
sell,11157.58,0.095
sell,11158,0.02
sell,11158.8,0.00548446
sell,11159,0.0035
sell,11159.24,0.02
sell,11159.25,0.1
sell,11159.41,0.007
sell,11159.49,0.001
sell,11160,0.012
sell,11160.01,0.00311801
sell,11160.85,3.75
sell,11162.59,0.095
sell,11164.25,0.02
sell,11164.26,0.1
sell,11164.49,0.04
sell,11165.95,0.00104529
sell,11166.03,1.11946646
sell,11167.6,0.095
sell,11169,0.01
sell,11169.26,0.02
sell,11169.27,0.1
sell,11169.42,0.007
sell,11169.5,0.001
sell,11172,0.001
sell,11172.61,0.095
sell,11173.33,1.025
sell,11173.98,0.00311879
sell,11174.27,0.02
sell,11174.28,0.1
sell,11174.5,0.04
sell,11175.72,0.015
sell,11175.95,0.0078
sell,11175.98,0.0079
sell,11176,0.00590551
sell,11177,0.017
sell,11177.62,0.095
sell,11179,0.18793103
sell,11179.2,0.00547445
sell,11179.28,0.02
sell,11179.29,0.1
sell,11179.43,0.007
sell,11179.51,0.001
sell,11180,0.002
sell,11182.63,0.095
sell,11184.29,0.02
sell,11184.3,0.1
sell,11184.51,0.04
sell,11186.45,0.02234846
sell,11187.64,0.095
sell,11187.97,0.00311723
sell,11188,0.05
sell,11188.71,0.0101
sell,11189.18,0.03718748
sell,11189.3,0.02
sell,11189.31,0.1
sell,11189.44,0.007
sell,11189.52,0.001
sell,11189.98,0.005
sell,11190,0.02
sell,11192.65,0.095
sell,11194.31,0.02
sell,11194.32,0.1
sell,11194.52,0.04
sell,11195,0.0138
sell,11195.47,0.1
sell,11195.99,0.001
sell,11196.99,0.001
sell,11197,0.2
sell,11197.66,0.115
sell,11198,0.19589391
sell,11198.93,0.02
sell,11198.98,0.10392338
sell,11199,1.79994113
sell,11199.08,0.0464
sell,11199.32,0.02
sell,11199.33,0.1
sell,11199.45,0.007
sell,11199.53,0.001
sell,11199.6,0.00546448
sell,11199.99,0.84927661
sell,11200,18.53826921
sell,11200.8,0.01
sell,11201,0.1
sell,11201.18,0.3075
sell,11201.97,0.00311567
sell,11202,0.01051986
sell,11202.67,0.095
sell,11203,0.13064565
sell,11204.33,0.02
sell,11204.34,0.1
sell,11204.53,0.04
sell,11205,0.54451764
sell,11205.05,0.005
sell,11207.08,0.03
sell,11207.68,0.095
sell,11207.99,1.18136
sell,11209.34,0.02
sell,11209.35,0.1
sell,11209.46,0.007
sell,11209.54,0.001
sell,11212.21,0.0407
sell,11212.69,0.095
sell,11213,0.01114931
sell,11213.13,0.0315
sell,11214,0.016
sell,11214.35,0.02
sell,11214.36,0.1
sell,11214.54,0.04
sell,11215,0.00535
sell,11215.99,0.00311411
sell,11216,0.08770782
sell,11217.7,0.095
sell,11219.36,0.02
sell,11219.37,0.1
sell,11219.47,0.007
sell,11219.55,0.001
sell,11219.84,0.0229235
sell,11220,0.06440374
sell,11220.67,0.001
sell,11221,0.001
sell,11222,0.23383973
sell,11222.22,0.40934278
sell,11222.71,0.095
sell,11223,0.03
sell,11224,0.0027
sell,11224.37,0.02
sell,11224.38,0.1
sell,11224.55,0.04
sell,11225,0.24623777
sell,11225.83,0.02
sell,11226,1
sell,11227.72,0.095
sell,11228,3.56782128
sell,11229.38,0.02
sell,11229.39,0.1
sell,11229.48,0.007
sell,11229.56,0.001
sell,11229.64,0.001
sell,11230,0.65311782
sell,11230.03,0.00301916
sell,11230.55,0.119
sell,11232.73,0.095
sell,11233,0.01158
sell,11234,0.47815062
sell,11234.03,0.10853404
sell,11234.39,0.02
sell,11234.4,0.1
sell,11234.56,0.04
sell,11235.13,0.00125
sell,11237.17,0.16087425
sell,11237.74,0.095
sell,11239.4,0.02
sell,11239.41,0.1
sell,11239.49,0.007
sell,11239.57,0.001
sell,11239.95,0.00252
